_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,NH,true,,,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,63739,POINT (-69.3977 44.6074),,,,,,63739000610,,,10,2017,0006,METHADONE,1,ME,true,,,FFSU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,67877,POINT (-74.9384 42.1497),,,,,18584.68,67877011601,0,1310,01,2017,0116,METHADONE,1,NY,false,18584.68,183260,MCOU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,13107,POINT (-121.5708 47.3917),,,,,380.07,13107008901,0,35,01,2017,0089,Methadone,1,WA,false,380.07,2751,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,67877,POINT (-105.3272 39.0646),,,,,,67877011601,,,01,2017,0116,METHADONE,1,CO,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,,59011075004,,,04,2017,0750,BUTRANS,1,CO,true,,,MCOU
38.5111,-96.8005,1/1,2017-01-01T00:00:00.000,00054,POINT (-96.8005 38.5111),,,,,302.74,00054457025,67.16,18,25,2017,4570,METHADONE,1,KS,false,369.9,1348,MCOU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,66689,POINT (-84.6514 37.669),,,,,,66689071116,,,16,2017,0711,METHADONE,1,KY,true,,,FFSU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,1993.07,00054457025,329.67,130,25,2017,4570,METHADONE,1,MA,false,2322.74,11312,FFSU
34.8375,-106.2371,1/1,2017-01-01T00:00:00.000,00054,POINT (-106.2371 34.8375),,,,,338.06,00054457025,0,19,25,2017,4570,METHADONE,1,NM,false,338.06,1369,MCOU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,13107,POINT (-74.5089 40.314),,,,,,13107008901,,,01,2017,0089,Methadone,1,NJ,true,,,FFSU
40.1135,-111.8535,1/1,2017-01-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,,00406577162,,,62,2017,5771,METHADONE,1,UT,true,,,MCOU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,66689,POINT (-74.9384 42.1497),,,,,,66689069430,,,30,2017,0694,METHADONE,1,NY,true,,,FFSU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054355563,,,63,2017,3555,METHADONE,1,KY,true,,,FFSU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,00406,POINT (-121.5708 47.3917),,,,,1021.45,00406577101,0,72,01,2017,5771,METHADONE,1,WA,false,1021.45,8386,FFSU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,13107,POINT (-74.9384 42.1497),,,,,,13107008801,,,01,2017,0088,METHADONE,1,NY,true,,,FFSU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,349.43,00054457025,2,23,25,2017,4570,METHADONE,1,WV,false,351.43,2355,MCOU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,54123,POINT (-71.5653 43.4108),,,,,,54123092930,,,30,2017,0929,ZUBSOLV,1,NH,true,,,FFSU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,13107,POINT (-121.5708 47.3917),,,,,201.76,13107008801,0,24,01,2017,0088,Methadone,1,WA,false,201.76,1642,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,54123,POINT (-92.302 38.4623),,,,,22851.2,54123095730,0,108,30,2017,0957,ZUBSOLV,1,MO,false,22851.2,2652,FFSU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,16128.03,12496120203,0,161,03,2017,1202,SUBOXONE,1,NH,false,16128.03,3664,MCOU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,59011,POINT (-84.6514 37.669),,,,,5431.92,59011075004,0,22,04,2017,0750,BUTRANS,1,KY,false,5431.92,88,MCOU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,20610.48,59011075104,511.6,58,04,2017,0751,BUTRANS,1,ID,false,21122.08,232,FFSU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,67877,POINT (-80.9066 33.8191),,,,,,67877011601,,,01,2017,0116,METHADONE,1,SC,true,,,FFSU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075204,,,04,2017,0752,BUTRANS,1,MI,true,,,FFSU
32.799,-86.8073,1/1,2017-01-01T00:00:00.000,13107,POINT (-86.8073 32.799),,,,,717.14,13107008901,49.4,23,01,2017,0089,Methadone,1,AL,false,766.54,4779,FFSU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,54123,POINT (-84.5603 43.3504),,,,,,54123011430,,,30,2017,0114,ZUBSOLV,1,MI,true,,,FFSU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,,00054039268,,,68,2017,0392,Methadone,1,NV,true,,,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,63739,POINT (-76.7902 39.0724),,,,,,63739000610,,,10,2017,0006,METHADONE,1,MD,true,,,MCOU
44.2563,-89.6385,1/1,2017-01-01T00:00:00.000,00054,POINT (-89.6385 44.2563),,,,,,00054457125,,,25,2017,4571,METHADONE,1,WI,true,,,MCOU
39.3498,-75.5148,1/1,2017-01-01T00:00:00.000,00054,POINT (-75.5148 39.3498),,,,,,00054355663,,,63,2017,3556,METHADONE,1,DE,true,,,MCOU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,66689,POINT (-78.2057 37.768),,,,,,66689071116,,,16,2017,0711,Methadone,1,VA,true,,,MCOU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,00406,POINT (-78.2057 37.768),,,,,,00406575501,,,01,2017,5755,METHADONE,1,VA,true,,,FFSU
38.8964,-77.0262,1/1,2017-01-01T00:00:00.000,00406,POINT (-77.0262 38.8964),,,,,,00406577101,,,01,2017,5771,METHADONE,1,DC,true,,,FFSU
41.6772,-71.5101,1/1,2017-01-01T00:00:00.000,13107,POINT (-71.5101 41.6772),,,,,2061.42,13107008901,0,35,01,2017,0089,Methadone,1,RI,false,2061.42,6510,MCOU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00406,POINT (-76.7902 39.0724),,,,,2537,00406575501,124,235,01,2017,5755,METHADONE,1,MD,false,2661,16390,MCOU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,,00054355563,,,63,2017,3555,METHADONE,1,MI,true,,,MCOU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,00406,POINT (-80.9066 33.8191),,,,,,00406577162,,,62,2017,5771,METHADONE,1,SC,true,,,MCOU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,59011,POINT (-81.717 27.8333),,,,,117334,59011075804,0,229,04,2017,0758,BUTRANS,1,FL,false,117334,909,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,12496,POINT (-92.302 38.4623),,,,,146298.77,12496120403,0,513,03,2017,1204,SUBOXONE,1,MO,false,146298.77,17058,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,67877,POINT (-76.7902 39.0724),,,,,,67877011601,,,01,2017,0116,METHADONE,1,MD,true,,,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,,00054039168,,,68,2017,0391,METHADONE,1,ME,true,,,FFSU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,,00054039268,,,68,2017,0392,METHADONE,1,NY,true,,,MCOU
39.8647,-86.2604,1/1,2017-01-01T00:00:00.000,13107,POINT (-86.2604 39.8647),,,,,,13107008801,,,01,2017,0088,Methadone,1,IN,true,,,MCOU
35.5376,-96.9247,1/1,2017-01-01T00:00:00.000,00054,POINT (-96.9247 35.5376),,,,,,00054355563,,,63,2017,3555,METHADONE,1,OK,true,,,FFSU
,,1/1,2017-01-01T00:00:00.000,63739,,,,,,196.21,63739000610,1.3,13,10,2017,0006,METHADONE,1,XX,false,197.51,594,FFSU
40.1135,-111.8535,1/1,2017-01-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,283.66,00406577101,0,24,01,2017,5771,METHADONE,1,UT,false,283.66,2025,FFSU
21.1098,-157.5311,1/1,2017-01-01T00:00:00.000,00054,POINT (-157.5311 21.1098),,,,,274.27,00054457025,0,22,25,2017,4570,METHADONE,1,HI,false,274.27,1281,MCOU
44.2394,-114.5103,1/1,2017-01-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,33305.69,59011075204,569.87,53,04,2017,0752,BUTRANS,1,ID,false,33875.56,211,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,66689,POINT (-93.9196 45.7326),,,,,,66689069479,,,79,2017,0694,METHADONE,1,MN,true,,,MCOU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,20406.54,12496120403,1142.85,68,03,2017,1204,SUBOXONE,1,MN,false,21549.39,2894,FFSU
,,1/1,2017-01-01T00:00:00.000,66689,,,,,,1833.02,66689071216,90.3,16,16,2017,0712,METHADONE,1,XX,false,1923.32,6092,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,59011,POINT (-69.3977 44.6074),,,,,,59011075704,,,04,2017,0757,BUTRANS,1,ME,true,,,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,,00054039268,,,68,2017,0392,METHADONE,1,ME,true,,,FFSU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,12496,POINT (-91.8749 31.1801),,,,,12943.9,12496120803,0,30,03,2017,1208,SUBOXONE,1,LA,false,12943.9,1688,FFSU
40.5773,-77.264,1/1,2017-01-01T00:00:00.000,67877,POINT (-77.264 40.5773),,,,,13116.6,67877011601,60.43,845,01,2017,0116,Methadone,1,PA,false,13177.03,104425,MCOU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054457125,,,25,2017,4571,METHADONE,1,FL,true,,,FFSU
34.9513,-92.3809,1/1,2017-01-01T00:00:00.000,59011,POINT (-92.3809 34.9513),,,,,66168.77,59011075204,1400.8,112,04,2017,0752,BUTRANS,1,AR,false,67569.57,407,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,54123,POINT (-105.3272 39.0646),,,,,16169.65,54123011430,0,15,30,2017,0114,ZUBSOLV,1,CO,false,16169.65,1029,FFSU
44.2853,-99.4632,1/1,2017-01-01T00:00:00.000,00406,POINT (-99.4632 44.2853),,,,,,00406575501,,,01,2017,5755,METHADONE,1,SD,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00406,POINT (-105.3272 39.0646),,,,,,00406577162,,,62,2017,5771,METHADONE,1,CO,true,,,FFSU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,59385,POINT (-71.5653 43.4108),,,,,,59385001430,,,30,2017,0014,BUNAVAIL,1,NH,true,,,FFSU
40.5773,-77.264,1/1,2017-01-01T00:00:00.000,00054,POINT (-77.264 40.5773),,,,,,00054355344,,,44,2017,3553,METHADONE,1,PA,true,,,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,13107,POINT (-82.7755 40.3736),,,,,771.29,13107008901,0,36,01,2017,0089,Methadone,1,OH,false,771.29,3721,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,13107,POINT (-81.717 27.8333),,,,,1638.1,13107008901,0,71,01,2017,0089,METHADONE,1,FL,false,1638.1,10956,MCOU
42.0046,-93.214,1/1,2017-01-01T00:00:00.000,00054,POINT (-93.214 42.0046),,,,,,00054457125,,,25,2017,4571,METHADONE,1,IA,true,,,FFSU
39.8647,-86.2604,1/1,2017-01-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,,00054355663,,,63,2017,3556,METHADONE,1,IN,true,,,FFSU
40.5773,-77.264,1/1,2017-01-01T00:00:00.000,00406,POINT (-77.264 40.5773),,,,,,00406577162,,,62,2017,5771,METHADONE,1,PA,true,,,MCOU
31.106,-97.6475,1/1,2017-01-01T00:00:00.000,00406,POINT (-97.6475 31.106),,,,,574.11,00406577101,9.19,21,01,2017,5771,METHADONE,1,TX,false,583.3,3392,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00406,POINT (-76.7902 39.0724),,,,,,00406577162,,,62,2017,5771,METHADONE,1,MD,true,,,MCOU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,13107,POINT (-117.1219 38.4199),,,,,,13107008801,,,01,2017,0088,Methadone,1,NV,true,,,MCOU
43.3504,-84.5603,1/1,2017-01-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,,00054855424,,,24,2017,8554,METHADONE,1,MI,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,67877,POINT (-105.3272 39.0646),,,,,13422.85,67877011601,0,445,01,2017,0116,METHADONE,1,CO,false,13422.85,63666,FFSU
61.385,-152.2683,1/1,2017-01-01T00:00:00.000,63739,POINT (-152.2683 61.385),,,,,,63739000610,,,10,2017,0006,METHADONE,1,AK,true,,,FFSU
32.799,-86.8073,1/1,2017-01-01T00:00:00.000,00054,POINT (-86.8073 32.799),,,,,2478.34,00054457125,187.2,90,25,2017,4571,METHADONE,1,AL,false,2665.54,15643,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00406,POINT (-81.717 27.8333),,,,,6933.95,00406577101,0,274,01,2017,5771,METHADONE,1,FL,false,6933.95,36154,MCOU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,,00406577162,,,62,2017,5771,METHADONE,1,NJ,true,,,MCOU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,00406,POINT (-71.5314 42.2373),,,,,1288.29,00406577101,247.09,94,01,2017,5771,METHADONE,1,MA,false,1535.38,9406,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,00406,POINT (-93.9196 45.7326),,,,,,00406577162,,,62,2017,5771,METHADONE,1,MN,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00904,POINT (-105.3272 39.0646),,,,,,00904653061,,,61,2017,6530,METHADONE,1,CO,true,,,FFSU
61.385,-152.2683,1/1,2017-01-01T00:00:00.000,00406,POINT (-152.2683 61.385),,,,,,00406577162,,,62,2017,5771,METHADONE,1,AK,true,,,FFSU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,13107,POINT (-71.5653 43.4108),,,,,292.21,13107008801,0,17,01,2017,0088,METHADONE,1,NH,false,292.21,1257,MCOU
,,1/1,2017-01-01T00:00:00.000,00406,,,,,,,00406575523,,,23,2017,5755,METHADONE,1,XX,true,,,MCOU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,67877,POINT (-74.5089 40.314),,,,,,67877011601,,,01,2017,0116,Methadone,1,NJ,true,,,FFSU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355344,,,44,2017,3553,METHADONE,1,MA,true,,,MCOU
38.4199,-117.1219,1/1,2017-01-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,,00054355563,,,63,2017,3555,METHADONE,1,NV,true,,,FFSU
40.3363,-89.0022,1/1,2017-01-01T00:00:00.000,00406,POINT (-89.0022 40.3363),,,,,,00406575501,,,01,2017,5755,METHADONE,1,IL,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,12496,POINT (-105.3272 39.0646),,,,,,12496120403,,,03,2017,1204,SUBOXONE,1,CO,true,,,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,59385,POINT (-92.302 38.4623),,,,,,59385001230,,,30,2017,0012,BUNAVAIL,1,MO,true,,,FFSU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,,00054039168,,,68,2017,0391,Methadone,1,OH,true,,,MCOU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,54123,POINT (-71.5653 43.4108),,,,,7495.86,54123095730,0,30,30,2017,0957,ZUBSOLV,1,NH,false,7495.86,945,MCOU
40.3363,-89.0022,1/1,2017-01-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,,00054855424,,,24,2017,8554,METHADONE,1,IL,true,,,MCOU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,00406,POINT (-80.9066 33.8191),,,,,420.93,00406577101,0,18,01,2017,5771,METHADONE,1,SC,false,420.93,4064,FFSU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,00406,POINT (-82.7755 40.3736),,,,,574.55,00406575501,0,40,01,2017,5755,METHADONE,1,OH,false,574.55,2923,FFSU
44.6074,-69.3977,1/1,2017-01-01T00:00:00.000,67877,POINT (-69.3977 44.6074),,,,,1785.23,67877011601,4.41,117,01,2017,0116,METHADONE,1,ME,false,1789.64,13139,FFSU
41.6772,-71.5101,1/1,2017-01-01T00:00:00.000,00054,POINT (-71.5101 41.6772),,,,,894.31,00054457025,0,58,25,2017,4570,METHADONE,1,RI,false,894.31,3899,MCOU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,67877,POINT (-91.8749 31.1801),,,,,,67877011601,,,01,2017,0116,METHADONE,1,LA,true,,,FFSU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054355663,,,63,2017,3556,METHADONE,1,FL,true,,,MCOU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,13107,POINT (-76.7902 39.0724),,,,,2265.63,13107008901,131,365,01,2017,0089,METHADONE,1,MD,false,2396.63,33320,MCOU
33.7712,-111.3877,1/1,2017-01-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,2338.86,12496120803,0,31,03,2017,1208,SUBOXONE,1,AZ,false,2338.86,299,FFSU
34.8375,-106.2371,1/1,2017-01-01T00:00:00.000,00054,POINT (-106.2371 34.8375),,,,,,00054355663,,,63,2017,3556,METHADONE,1,NM,true,,,MCOU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054355563,,,63,2017,3555,METHADONE,1,WV,true,,,FFSU
34.9513,-92.3809,1/1,2017-01-01T00:00:00.000,00054,POINT (-92.3809 34.9513),,,,,,00054457025,,,25,2017,4570,METHADONE,1,AR,true,,,FFSU
34.8375,-106.2371,1/1,2017-01-01T00:00:00.000,00406,POINT (-106.2371 34.8375),,,,,3732.36,00406577101,0,120,01,2017,5771,METHADONE,1,NM,false,3732.36,15395,MCOU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,66689,POINT (-119.7462 36.17),,,,,,66689069479,,,79,2017,0694,METHADONE,1,CA,true,,,FFSU
38.5111,-96.8005,1/1,2017-01-01T00:00:00.000,66689,POINT (-96.8005 38.5111),,,,,,66689071116,,,16,2017,0711,METHADONE,1,KS,true,,,MCOU
27.8333,-81.717,1/1,2017-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,6264.73,00054457125,0,306,25,2017,4571,METHADONE,1,FL,false,6264.73,37389,MCOU
31.1801,-91.8749,1/1,2017-01-01T00:00:00.000,12496,POINT (-91.8749 31.1801),,,,,20801.8,12496120203,0,176,03,2017,1202,SUBOXONE,1,LA,false,20801.8,4739,MCOU
31.106,-97.6475,1/1,2017-01-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,,00054355563,,,63,2017,3555,METHADONE,1,TX,true,,,FFSU
61.385,-152.2683,1/1,2017-01-01T00:00:00.000,00406,POINT (-152.2683 61.385),,,,,,00406575562,,,62,2017,5755,METHADONE,1,AK,true,,,FFSU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,66689,POINT (-121.5708 47.3917),,,,,,66689071116,,,16,2017,0711,Methadone,1,WA,true,,,MCOU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,00406,POINT (-74.9384 42.1497),,,,,1064.83,00406577162,0,20,62,2017,5771,METHADONE,1,NY,false,1064.83,4152,MCOU
40.3736,-82.7755,1/1,2017-01-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689071116,,,16,2017,0711,Methadone,1,OH,true,,,FFSU
33.7712,-111.3877,1/1,2017-01-01T00:00:00.000,59011,POINT (-111.3877 33.7712),,,,,,59011075004,,,04,2017,0750,BUTRANS,1,AZ,true,,,FFSU
40.314,-74.5089,1/1,2017-01-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,202.04,00406577101,0,17,01,2017,5771,METHADONE,1,NJ,false,202.04,1809,FFSU
35.6411,-79.8431,1/1,2017-01-01T00:00:00.000,00406,POINT (-79.8431 35.6411),,,,,,00406577162,,,62,2017,5771,METHADONE,1,NC,true,,,FFSU
44.5672,-122.1269,1/1,2017-01-01T00:00:00.000,00406,POINT (-122.1269 44.5672),,,,,,00406577162,,,62,2017,5771,METHADONE,1,OR,true,,,MCOU
44.2563,-89.6385,1/1,2017-01-01T00:00:00.000,13107,POINT (-89.6385 44.2563),,,,,,13107008801,,,01,2017,0088,Methadone,1,WI,true,,,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,67877,POINT (-83.6487 32.9866),,,,,6539.62,67877011601,0,405,01,2017,0116,Methadone,1,GA,false,6539.62,51048,FFSU
37.768,-78.2057,1/1,2017-01-01T00:00:00.000,67457,POINT (-78.2057 37.768),,,,,,67457021720,,,20,2017,0217,Methadone,1,VA,true,,,FFSU
38.5111,-96.8005,1/1,2017-01-01T00:00:00.000,00406,POINT (-96.8005 38.5111),,,,,789.17,00406575501,42,33,01,2017,5755,METHADONE,1,KS,false,831.17,2987,MCOU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00406,POINT (-80.9696 38.468),,,,,,00406575501,,,01,2017,5755,METHADONE,1,WV,true,,,MCOU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,67877,POINT (-121.5708 47.3917),,,,,9084.02,67877011601,0,663,01,2017,0116,Methadone,1,WA,false,9084.02,78741,MCOU
35.7449,-86.7489,1/1,2017-01-01T00:00:00.000,67877,POINT (-86.7489 35.7449),,,,,,67877011601,,,01,2017,0116,METHADONE,1,TN,true,,,FFSU
43.4108,-71.5653,1/1,2017-01-01T00:00:00.000,59385,POINT (-71.5653 43.4108),,,,,,59385001630,,,30,2017,0016,BUNAVAIL,1,NH,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,7767.72,00054457025,174.61,328,25,2017,4570,METHADONE,1,CO,false,7942.33,27823,FFSU
45.7326,-93.9196,1/1,2017-01-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,,00054355344,,,44,2017,3553,METHADONE,1,MN,true,,,MCOU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,66689,POINT (-105.3272 39.0646),,,,,,66689069479,,,79,2017,0694,METHADONE,1,CO,true,,,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,12496,POINT (-105.3272 39.0646),,,,,,12496120201,,,01,2017,1202,SUBOXONE,1,CO,true,,,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00406,POINT (-76.7902 39.0724),,,,,,00406575501,,,01,2017,5755,METHADONE,1,MD,true,,,FFSU
33.8191,-80.9066,1/1,2017-01-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,60738.64,12496120803,926.37,256,03,2017,1208,SUBOXONE,1,SC,false,61665.01,8202,FFSU
32.9866,-83.6487,1/1,2017-01-01T00:00:00.000,13107,POINT (-83.6487 32.9866),,,,,,13107008801,,,01,2017,0088,Methadone,1,GA,true,,,MCOU
42.1497,-74.9384,1/1,2017-01-01T00:00:00.000,66689,POINT (-74.9384 42.1497),,,,,,66689081010,,,10,2017,0810,METHADONE,1,NY,true,,,MCOU
34.9513,-92.3809,1/1,2017-01-01T00:00:00.000,00406,POINT (-92.3809 34.9513),,,,,571.75,00406577101,0,27,01,2017,5771,METHADONE,1,AR,false,571.75,2562,FFSU
37.669,-84.6514,1/1,2017-01-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054355563,,,63,2017,3555,METHADONE,1,KY,true,,,MCOU
40.3363,-89.0022,1/1,2017-01-01T00:00:00.000,00406,POINT (-89.0022 40.3363),,,,,481.06,00406577101,0,24,01,2017,5771,METHADONE,1,IL,false,481.06,2869,FFSU
35.6411,-79.8431,1/1,2017-01-01T00:00:00.000,66689,POINT (-79.8431 35.6411),,,,,,66689071216,,,16,2017,0712,METHADONE,1,NC,true,,,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,66689,POINT (-119.7462 36.17),,,,,,66689069430,,,30,2017,0694,METHADONE,1,CA,true,,,FFSU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,13107,POINT (-121.5708 47.3917),,,,,2530.58,13107008801,6.54,280,01,2017,0088,Methadone,1,WA,false,2537.12,22537,MCOU
61.385,-152.2683,1/1,2017-01-01T00:00:00.000,00406,POINT (-152.2683 61.385),,,,,,00406575501,,,01,2017,5755,METHADONE,1,AK,true,,,FFSU
42.0046,-93.214,1/1,2017-01-01T00:00:00.000,00406,POINT (-93.214 42.0046),,,,,438.43,00406577101,0,12,01,2017,5771,METHADONE,1,IA,false,438.43,1770,FFSU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,548.26,00054355563,0,14,63,2017,3555,METHADONE,1,MO,false,548.26,6642.5,FFSU
34.8375,-106.2371,1/1,2017-01-01T00:00:00.000,67877,POINT (-106.2371 34.8375),,,,,,67877011601,,,01,2017,0116,METHADONE,1,NM,true,,,FFSU
39.0724,-76.7902,1/1,2017-01-01T00:00:00.000,00406,POINT (-76.7902 39.0724),,,,,18819.42,00406577101,744,1515,01,2017,5771,METHADONE,1,MD,false,19563.42,149206,MCOU
38.4623,-92.302,1/1,2017-01-01T00:00:00.000,66689,POINT (-92.302 38.4623),,,,,,66689069430,,,30,2017,0694,METHADONE,1,MO,true,,,FFSU
36.17,-119.7462,1/1,2017-01-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,,00406577162,,,62,2017,5771,METHADONE,1,CA,true,,,FFSU
42.2373,-71.5314,1/1,2017-01-01T00:00:00.000,67877,POINT (-71.5314 42.2373),,,,,2248,67877011601,448.95,164,01,2017,0116,METHADONE,1,MA,false,2696.95,20589,FFSU
39.0646,-105.3272,1/1,2017-01-01T00:00:00.000,66689,POINT (-105.3272 39.0646),,,,,,66689071116,,,16,2017,0711,METHADONE,1,CO,true,,,FFSU
38.468,-80.9696,1/1,2017-01-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054457025,,,25,2017,4570,METHADONE,1,WV,true,,,FFSU
47.3917,-121.5708,1/1,2017-01-01T00:00:00.000,13107,POINT (-121.5708 47.3917),,,,,12031.1,13107008901,5.13,877,01,2017,0089,Methadone,1,WA,false,12036.23,101429,MCOU
